%battle ax
%19,30,2,141,133,125,120,112
30,107,10,135,123,117,112,108
34,103,11,133,122,115,110,105
39,79,3,132,117,107,99,79
45,83,3,130,116,106,96,84
%tiny
%5,88,1,0,0,0,0,139
7,73,1,0,0,0,0,127
10,58,1,0,0,0,0,121
12,49,1,0,0,0,0,112
6,73,1,0,0,0,0,130
6,70,1,0,0,0,0,130
10,58,1,0,0,0,0,118
12,49,1,0,0,0,0,103
5,82,1,0,0,0,0,136
7,76,1,0,0,0,0,127
10,58,1,0,0,0,0,115
12,49,1,0,0,0,0,103
8,67,1,0,0,0,0,109
8,67,1,0,0,0,0,106
11,52,1,0,0,0,0,103
12,43,1,0,0,0,0,97
11,52,1,0,0,0,0,112
12,49,1,0,0,0,0,103
14,37,1,0,0,0,0,85
15,34,1,0,0,0,0,79
%tonfa
%8,20,1,144,140,136,130,120
10,30,1,140,139,134,127,115
13,40,1,139,136,129,120,105
15,45,1,136,129,121,111,95
16,40,1,139,135,129,122,110
16,45,1,139,134,127,118,105
19,50,1,138,133,122,113,100
20,55,1,135,126,115,104,90
14,55,2,136,131,120,108,95
16,65,2,134,126,114,101,90
21,60,2,134,125,111,98,85
21,65,2,131,119,103,88,75
14,45,4,134,127,115,103,90
14,50,4,132,120,106,94,85
19,55,4,130,119,107,93,80
23,60,4,128,114,104,89,75
15,70,3,131,122,113,107,100
18,75,6,128,118,110,103,95
21,65,8,120,106,96,87,80
24,75,8,122,110,103,97,90
%trample
%14,79,1,145,139,133,121,97
18,67,1,145,139,127,115,88
20,55,1,145,136,121,109,85
26,49,1,133,127,109,100,76
18,58,1,145,139,127,115,88
18,55,1,145,136,124,109,85
22,49,1,142,133,115,103,76
28,46,1,133,127,103,94,67
16,70,1,145,139,130,118,94
19,64,1,145,139,127,112,88
24,55,1,136,127,112,103,79
31,43,1,130,121,100,94,70
30,55,1,136,127,112,100,70
32,55,1,136,127,106,94,67
34,46,1,130,121,100,88,64
37,40,1,127,121,97,82,55
31,49,1,133,124,106,94,67
33,43,1,130,121,100,88,61
38,34,1,124,121,97,76,46
40,31,1,127,121,94,76,46
%two-handed sword
%18,40,2,143,136,128,124,115
20,50,2,142,135,126,120,110
22,60,2,140,130,119,112,100
24,65,2,137,123,110,102,90
30,55,2,139,127,115,109,100
30,60,2,138,125,112,105,95
33,65,2,138,125,109,101,90
33,70,2,135,118,102,93,80
34,70,3,136,122,105,95,85
36,80,3,132,115,97,87,80
40,75,3,133,115,95,85,75
40,71,3,131,111,91,81,72
38,60,5,133,117,98,86,75
38,65,5,130,109,88,77,70
43,66,5,128,107,89,77,67
46,66,5,127,105,90,78,66
40,85,4,128,109,93,89,85
43,84,7,127,108,95,90,85
46,71,9,119,97,82,76,72
48,81,9,121,100,88,85,82
%war hammer
%12,25,1,144,138,130,125,115
14,35,1,144,138,129,122,110
16,45,1,142,133,122,113,100
18,50,1,139,126,114,105,90
19,40,1,141,130,119,112,100
19,45,1,140,128,116,107,95
22,50,1,140,128,111,102,90
22,55,1,137,121,105,94,80
18,55,2,142,133,119,106,5
20,65,2,139,127,113,100,90
24,60,2,139,125,108,95,85
24,65,2,135,118,100,85,75
17,50,4,141,131,115,100,85
17,55,4,138,121,104,90,80
22,60,4,136,120,105,89,75
25,65,4,133,114,102,85,70
18,80,3,136,126,112,106,100
21,85,6,133,119,110,103,95
24,75,8,124,106,95,87,80
26,85,8,126,109,101,95,90
%waterbolt
%7,41,1,151,151,151,141,81
9,46,1,151,151,146,131,86
13,51,1,151,151,141,121,86
14,56,1,151,151,131,111,91
11,46,1,151,151,141,126,81
11,51,1,151,151,141,126,81
15,56,1,151,151,136,111,86
16,61,1,151,151,131,106,91
8,61,1,151,151,151,126,86
10,66,1,151,151,141,111,91
15,66,1,151,151,131,106,91
16,71,1,151,151,121,101,86
18,46,1,151,151,126,101,76
18,51,1,151,151,121,96,81
20,56,1,151,151,116,91,81
24,66,1,151,151,111,96,86
20,76,1,151,151,126,111,91
22,71,1,151,151,121,106,86
24,56,1,151,151,101,81,66
26,61,1,151,151,106,91,76
%whip
%2,15,1,0,0,0,0,150
4,25,1,0,0,150,149,145
6,35,1,0,150,147,143,135
8,40,1,149,147,142,136,125
8,30,1,0,150,147,143,135
8,35,1,150,148,143,138,130
11,40,1,150,148,141,135,125
11,45,1,148,144,136,127,155
7,45,2,148,145,134,123,110
9,55,2,147,143,130,119,105
13,50,2,147,141,127,114,100
13,55,2,144,136,121,106,90
10,35,3,145,139,125,111,95
10,40,3,144,135,118,105,90
15,45,3,143,134,119,103,85
18,50,3,141,130,116,99,80
19,60,3,143,136,125,116,104
22,65,6,141,133,122,112,99
25,55,8,135,124,111,99,84
27,65,8,137,128,117,107
